Date,Time,LAt,Lng,AltAmsl,AltRel,Baro,Roll,Pitch,Yaw,Bat
26.09.2021,03:41:22,54.8880352,35.0251935,213.46,59.81766,98259,4.89,-3.45,181.73,12317.87
26.09.2021,03:41:22,54.888023,35.0251927,213.44,59.57465,98261.67,3.4,-4.12,181.98,12321.88
26.09.2021,03:41:23,54.8880109,35.0251917,213.41,59.62833,98261.06,2.83,-6.06,182.14,12326.1
26.09.2021,03:41:23,54.8879989,35.0251907,213.38,60.01828,98256.83,2.42,-5.57,182.16,12331.33
26.09.2021,03:41:23,54.8879871,35.0251897,213.4,59.6029,98261.34,1.93,-4.57,181.75,12336.41
26.09.2021,03:41:23,54.8879751,35.0251888,213.34,59.34576,98264.16,2.7,-4.81,181.2,12341.15
26.09.2021,03:41:23,54.8879632,35.025188,213.34,59.67072,98260.63,1.98,-5.4,179.89,12346.16
26.09.2021,03:41:24,54.8879512,35.0251871,213.35,59.5153,98262.31,3.24,-6.04,179.51,12350.32
26.09.2021,03:41:24,54.8879393,35.0251866,213.4,59.62551,98261.11,3.45,-6.34,179.82,12354.31
26.09.2021,03:41:24,54.8879274,35.025186,213.43,60.1624,98255.27,2.39,-7.56,179.91,12358.87
26.09.2021,03:41:24,54.8879155,35.0251855,213.47,60.50996,98251.45,2.44,-7.33,179.98,12363.63
26.09.2021,03:41:24,54.8879034,35.0251851,213.49,60.12849,98255.63,3.32,-6.48,180.38,12368.3
26.09.2021,03:41:25,54.8878913,35.0251849,213.55,60.28955,98253.86,3.55,-6.1,180.7,12373.1
26.09.2021,03:41:25,54.8878792,35.025185,213.6,60.53256,98251.22,4.1,-5.57,180.78,12375.53
26.09.2021,03:41:25,54.8878669,35.0251849,213.63,60.87165,98247.52,4.55,-5.1,180.7,12380.15
26.09.2021,03:41:25,54.8878543,35.025185,213.64,60.34607,98253.27,4.08,-3.93,180.94,12384.77
26.09.2021,03:41:25,54.8878418,35.025185,213.66,60.62299,98250.22,5.17,-4.35,181.23,12388.64
26.09.2021,03:41:26,54.8878294,35.025185,213.68,60.23586,98254.47,4.69,-4.37,181.63,12393.14
26.09.2021,03:41:26,54.8878169,35.0251848,213.7,59.47857,98262.72,5.04,-4.05,181.93,12397.38
26.09.2021,03:41:26,54.8878045,35.0251845,213.71,59.64529,98260.91,4.34,-4.55,182.06,12401.73
26.09.2021,03:41:26,54.8877922,35.0251842,213.75,60.28955,98253.86,4.24,-5.15,181.98,12406.25
26.09.2021,03:41:26,54.88778,35.0251838,213.79,60.31498,98253.58,3.88,-5.06,181.86,12411.09
26.09.2021,03:41:27,54.8877676,35.0251833,213.78,60.69928,98249.41,3.83,-5.13,181.64,12415.54
26.09.2021,03:41:27,54.8877553,35.025183,213.83,61.08075,98245.23,4.94,-5.14,181.51,12419.81
26.09.2021,03:41:27,54.887743,35.0251827,213.88,61.23052,98243.59,4.94,-5.02,181.26,12423.91
26.09.2021,03:41:27,54.8877306,35.0251824,213.9,60.49018,98251.69,6.1,-4.64,181.11,12427.88
26.09.2021,03:41:27,54.8877182,35.0251821,213.94,60.67102,98249.72,6.17,-4.44,181.34,12430.12
26.09.2021,03:41:28,54.8877058,35.0251816,213.96,61.06097,98245.45,5.39,-3.92,181.77,12435.12
26.09.2021,03:41:28,54.8876935,35.025181,213.95,60.88295,98247.39,5.22,-3.03,181.75,12439.76
26.09.2021,03:41:28,54.8876813,35.0251802,213.95,60.35454,98253.17,4.89,-3.03,181.37,12444.39
26.09.2021,03:41:28,54.8876692,35.0251794,213.96,60.84339,98247.84,5.23,-3.52,181.04,12448.56
26.09.2021,03:41:28,54.8876571,35.0251785,213.97,61.1627,98244.36,4.78,-3.89,180.76,12452.93
26.09.2021,03:41:29,54.8876451,35.0251775,214,60.69646,98249.42,4.84,-3.21,180.76,12457.21
26.09.2021,03:41:29,54.887633,35.0251765,214,61.02141,98245.89,4.58,-3.56,180.66,12461.27
26.09.2021,03:41:29,54.8876209,35.0251754,214.02,61.27855,98243.08,4.04,-2.59,180.28,12465.26
26.09.2021,03:41:29,54.8876088,35.0251742,214.02,59.8657,98258.48,3.63,-3.3,179.78,12468.76
26.09.2021,03:41:29,54.8875967,35.0251729,213.99,60.31498,98253.59,3.61,-3.67,179.79,12472.57
26.09.2021,03:41:30,54.8875847,35.0251718,213.99,60.62864,98250.16,3.79,-3.77,180.01,12474.58
26.09.2021,03:41:30,54.8875727,35.0251707,213.97,60.24152,98254.39,3.91,-4.12,180.37,12478.91
26.09.2021,03:41:30,54.8875605,35.0251695,213.92,60.68233,98249.59,3.11,-4.25,180.53,12483.47
26.09.2021,03:41:30,54.8875484,35.0251683,213.9,61.04402,98245.66,2.81,-3.63,180.43,12488.09
26.09.2021,03:41:30,54.8875362,35.0251673,213.88,60.37997,98252.89,2.81,-3.42,180.13,12492.58
26.09.2021,03:41:31,54.8875239,35.0251663,213.87,60.99033,98246.23,3.57,-3.66,179.9,12496.93
26.09.2021,03:41:31,54.8875118,35.0251653,213.91,61.10336,98245,3.81,-3.34,179.82,12501.31
26.09.2021,03:41:31,54.8874996,35.0251643,213.9,61.32942,98242.52,3.59,-2.77,179.71,12505.71
26.09.2021,03:41:31,54.8874873,35.0251634,213.89,60.52126,98251.33,3.77,-3.04,179.88,12510.11
26.09.2021,03:41:31,54.8874752,35.0251625,213.88,60.59756,98250.5,3.12,-3.7,180.03,12514.55
26.09.2021,03:41:32,54.8874629,35.0251615,213.85,61.24464,98243.44,3.66,-3.35,180.27,12519.17
26.09.2021,03:41:32,54.8874507,35.0251605,213.83,61.48483,98240.83,3.32,-3.86,180.28,12524.03
26.09.2021,03:41:32,54.8874385,35.0251595,213.81,60.98468,98246.28,3.21,-4.11,180.1,12526.59
26.09.2021,03:41:32,54.8874261,35.0251586,213.76,61.14857,98244.48,3.04,-3.45,179.45,12531.65
26.09.2021,03:41:32,54.8874136,35.0251577,213.71,60.44779,98252.14,3.09,-2.31,178.64,12536.62
26.09.2021,03:41:33,54.887401,35.0251569,213.64,61.49614,98240.7,3.47,-1.53,178.28,12541.59
26.09.2021,03:41:33,54.8873885,35.0251563,213.6,61.42832,98241.44,3.55,-0.77,178.36,12546.8
26.09.2021,03:41:33,54.887376,35.0251556,213.56,60.51844,98251.36,3.05,-0.44,178.39,12551.94
26.09.2021,03:41:33,54.8873636,35.0251548,213.51,61.26443,98243.23,2.9,-0.47,178.5,12556.91
26.09.2021,03:41:33,54.8873512,35.025154,213.48,60.95642,98246.58,3.12,-0.02,179.13,12562.02
26.09.2021,03:41:34,54.8873389,35.0251532,213.44,61.45657,98241.14,3.02,0.71,179.84,12567.1
26.09.2021,03:41:34,54.8873267,35.0251524,213.4,60.73319,98249.02,3.27,-0.06,180.91,12571.94
26.09.2021,03:41:34,54.8873146,35.0251516,213.36,59.89678,98258.16,3.43,-0.57,182.42,12576.58
26.09.2021,03:41:34,54.8873028,35.0251506,213.31,59.9109,98257.99,2.45,-1.57,183.44,12581.35
26.09.2021,03:41:34,54.887291,35.0251496,213.27,60.99316,98246.2,2.16,-1.28,183.64,12586.05
26.09.2021,03:41:35,54.8872792,35.0251486,213.18,59.3062,98264.58,2.12,-0.94,183.66,12588.26
26.09.2021,03:41:35,54.8872678,35.0251478,213.15,59.35706,98264.03,2.46,-2.02,183.7,12592.3
26.09.2021,03:41:35,54.8872565,35.0251472,213.14,58.64498,98271.8,2.64,-3.93,184,12596.91
26.09.2021,03:41:35,54.8872451,35.0251465,213.11,58.91343,98268.88,1.51,-5.9,183.88,12602.25
26.09.2021,03:41:35,54.8872337,35.0251458,213.09,58.98124,98268.14,1.48,-5.79,183.62,12607.57
26.09.2021,03:41:36,54.8872222,35.0251452,213.07,59.82331,98258.97,2.39,-5.73,183.04,12612.66
26.09.2021,03:41:36,54.8872107,35.0251448,213.08,58.48957,98273.51,3.43,-5.88,182.45,12617.65
26.09.2021,03:41:36,54.8871991,35.0251444,213.09,59.99002,98257.13,3,-7.2,181.92,12622.63
26.09.2021,03:41:36,54.8871875,35.0251441,213.13,60.06632,98256.3,3.45,-6.82,181.7,12628.28
26.09.2021,03:41:36,54.8871757,35.0251437,213.16,61.3492,98242.3,3.37,-4.71,182.03,12633.79
26.09.2021,03:41:37,54.8871638,35.0251433,213.19,59.41923,98263.37,3.9,-3.92,182.65,12638.75
26.09.2021,03:41:37,54.8871515,35.0251427,213.19,59.40228,98263.54,4.16,-4.11,182.58,12643.29
26.09.2021,03:41:37,54.8871394,35.0251419,213.23,60.89143,98247.3,3.56,-4.36,182.34,12648.65
26.09.2021,03:41:37,54.8871274,35.0251411,213.26,60.13131,98255.6,1.88,-3.62,181.7,12654.02
26.09.2021,03:41:37,54.8871154,35.0251402,213.28,59.94199,98257.67,1.49,-3.06,181.25,12656.43
26.09.2021,03:41:38,54.8871033,35.0251391,213.3,61.08923,98245.13,1.54,-3.51,180.21,12661.23
26.09.2021,03:41:38,54.8870912,35.0251382,213.34,60.04371,98256.55,1.09,-3.76,179.69,12666.37
26.09.2021,03:41:38,54.887079,35.0251375,213.37,60.5693,98250.82,1.78,-3.64,179.97,12671.09
26.09.2021,03:41:38,54.8870669,35.0251372,213.41,59.38815,98263.7,2.5,-2.99,180.78,12675.74
26.09.2021,03:41:38,54.8870547,35.0251367,213.45,59.61138,98261.26,3.17,-2.91,181.49,12680.53
26.09.2021,03:41:39,54.8870425,35.0251362,213.44,59.76397,98259.59,2.14,-2.48,181.88,12685.36
26.09.2021,03:41:39,54.8870304,35.0251358,213.45,58.97842,98268.16,2.58,-2.62,182.12,12690.09
26.09.2021,03:41:39,54.8870184,35.0251354,213.49,59.49835,98262.49,2.71,-3.3,182.41,12694.83
26.09.2021,03:41:39,54.8870065,35.025135,213.54,60.10588,98255.88,2.54,-4.29,182.55,12699.47
26.09.2021,03:41:39,54.8869946,35.0251345,213.6,60.0635,98256.34,2.51,-4.6,182.47,12704.2
26.09.2021,03:41:40,54.8869826,35.025134,213.64,59.89112,98258.21,2.53,-4.86,182.35,12706.58
26.09.2021,03:41:40,54.8869706,35.0251338,213.7,60.12001,98255.73,2.36,-4.49,182.36,12711.14
26.09.2021,03:41:40,54.8869587,35.0251336,213.77,59.80635,98259.15,3.2,-4.19,182.42,12715.45
26.09.2021,03:41:40,54.8869467,35.0251333,213.84,59.11971,98266.62,3.54,-4.66,182.49,12719.91
26.09.2021,03:41:40,54.8869349,35.0251327,213.88,59.55487,98261.88,3.07,-5.27,182.54,12724.74
26.09.2021,03:41:41,54.8869231,35.0251319,213.9,59.62551,98261.12,2.65,-5.06,182.49,12729.68
26.09.2021,03:41:41,54.8869112,35.0251311,213.92,60.01263,98256.9,2.4,-4.7,182.35,12734.6
26.09.2021,03:41:41,54.8868992,35.0251303,213.91,60.57495,98250.74,2.12,-4.53,182.12,12739.47
26.09.2021,03:41:41,54.886887,35.0251297,213.94,59.75832,98259.66,2.33,-4.14,181.88,12744.23
26.09.2021,03:41:41,54.8868748,35.0251292,213.98,60.24999,98254.3,1.88,-4.45,181.3,12748.98
26.09.2021,03:41:42,54.8868625,35.0251286,213.99,60.41954,98252.46,2.01,-4.79,180.77,12753.78
26.09.2021,03:41:42,54.8868505,35.0251282,214.04,60.71058,98249.27,2.78,-4.55,180.6,12758.5
26.09.2021,03:41:42,54.8868382,35.0251278,214.04,60.54387,98251.09,3.55,-4.02,180.93,12763.18
26.09.2021,03:41:42,54.8868258,35.0251275,214.04,60.70493,98249.35,3.73,-3.4,181.16,12765.38
26.09.2021,03:41:42,54.8868135,35.0251274,214.08,60.64277,98250.01,3.99,-3.36,181.67,12769.7
26.09.2021,03:41:43,54.8868012,35.0251274,214.12,59.80918,98259.12,4.12,-3.87,182.14,12774.19
26.09.2021,03:41:43,54.886789,35.025127,214.12,60.56647,98250.84,3.23,-3.68,182.29,12779.04
26.09.2021,03:41:43,54.8867768,35.0251265,214.12,60.78688,98248.45,3.06,-3.9,182.06,12783.63
26.09.2021,03:41:43,54.8867647,35.0251262,214.12,60.81514,98248.13,3.24,-3.99,181.8,12788.26
26.09.2021,03:41:43,54.8867525,35.025126,214.13,61.04967,98245.59,3.76,-4.15,181.74,12793.14
26.09.2021,03:41:44,54.8867403,35.0251258,214.15,60.82644,98248.01,4.38,-3.43,182.03,12798.02
26.09.2021,03:41:44,54.8867282,35.0251255,214.16,60.01546,98256.85,3.91,-3.47,182.36,12802.62
26.09.2021,03:41:44,54.8867161,35.0251251,214.15,60.45627,98252.05,3.82,-4.07,182.6,12807.17
26.09.2021,03:41:44,54.8867039,35.0251245,214.12,61.24182,98243.48,4.1,-4.49,182.68,12811.95
26.09.2021,03:41:44,54.8866918,35.025124,214.11,60.67385,98249.68,3.64,-4.27,182.61,12816.79
26.09.2021,03:41:45,54.8866799,35.0251235,214.12,60.63147,98250.13,2.68,-3.73,182.3,12821.67
26.09.2021,03:41:45,54.8866678,35.0251231,214.11,60.88578,98247.35,2.83,-3.57,181.72,12826.5
26.09.2021,03:41:45,54.8866557,35.0251226,214.09,61.25877,98243.29,2.87,-3.56,181.26,12828.72
26.09.2021,03:41:45,54.8866435,35.0251221,214.1,61.10901,98244.91,3,-3.94,180.3,12832.92
26.09.2021,03:41:45,54.8866314,35.0251218,214.09,60.92251,98246.98,4.12,-4.48,179.55,12837.36
26.09.2021,03:41:46,54.8866193,35.0251216,214.08,60.90556,98247.13,4.65,-2.56,179.43,12841.75
26.09.2021,03:41:46,54.8866072,35.0251214,214.09,61.06945,98245.35,4.21,-2.75,179.68,12845.88
26.09.2021,03:41:46,54.8865951,35.0251213,214.11,61.47353,98240.95,4.92,-3.91,180.09,12850.01
26.09.2021,03:41:46,54.8865831,35.025121,214.08,61.20226,98243.91,5.21,-3.1,180.42,12854.7
26.09.2021,03:41:46,54.8865712,35.0251204,214.04,60.48735,98251.71,4.37,-2.1,180.71,12858.8
26.09.2021,03:41:47,54.8865592,35.0251198,213.99,60.36584,98253.02,4.49,-2.51,180.98,12862.47
26.09.2021,03:41:47,54.8865473,35.0251191,213.95,60.21326,98254.7,5.02,-2.67,181.13,12866.37
26.09.2021,03:41:47,54.8865354,35.0251182,213.87,61.27855,98243.09,4.91,-3.92,181.79,12870.93
26.09.2021,03:41:47,54.8865238,35.0251172,213.84,61.32376,98242.6,3.4,-4.54,182.29,12875.63
26.09.2021,03:41:47,54.8865123,35.0251162,213.83,60.3715,98252.98,2.88,-4.68,182.28,12877.96
26.09.2021,03:41:48,54.8865008,35.0251151,213.79,60.28673,98253.91,2.44,-5.41,181.84,12882.6
26.09.2021,03:41:48,54.8864891,35.0251141,213.79,61.08075,98245.23,2.1,-5.12,181.14,12887.39
26.09.2021,03:41:48,54.8864772,35.0251129,213.77,61.10619,98244.95,2.12,-3.59,180.62,12892.09
26.09.2021,03:41:48,54.8864653,35.025112,213.78,61.03554,98245.74,2.51,-2.13,180.31,12896.02
26.09.2021,03:41:48,54.8864533,35.0251112,213.78,60.42519,98252.38,3.19,-2.06,180.02,12899.6
26.09.2021,03:41:49,54.8864414,35.0251104,213.77,60.11153,98255.82,3.21,-2.9,180.33,12903.59
26.09.2021,03:41:49,54.8864295,35.0251096,213.76,60.50713,98251.51,2.6,-3.3,181.12,12907.78
26.09.2021,03:41:49,54.8864177,35.025109,213.77,60.21326,98254.71,1.82,-2.91,182.48,12912.17
26.09.2021,03:41:49,54.8864059,35.0251083,213.76,58.85126,98269.55,1.95,-3.51,184.02,12916.73
26.09.2021,03:41:49,54.8863941,35.0251076,213.76,59.89395,98258.2,2.06,-4.87,185.25,12921.44
26.09.2021,03:41:50,54.8863824,35.0251068,213.77,60.89426,98247.26,1.99,-5.46,185.51,12923.97
26.09.2021,03:41:50,54.8863706,35.025106,213.75,60.79818,98248.3,2.12,-5.54,185.67,12929.19
26.09.2021,03:41:50,54.8863587,35.0251054,213.79,59.7781,98259.43,2,-5.88,185.19,12934.25
26.09.2021,03:41:50,54.8863467,35.0251047,213.83,59.17622,98266.02,2.78,-5.25,184.22,12939.29
26.09.2021,03:41:50,54.8863346,35.0251041,213.87,59.97307,98257.34,2.79,-4.76,182.95,12944.4
26.09.2021,03:41:51,54.8863224,35.0251036,213.93,60.33194,98253.41,2.95,-4.72,181.82,12949.91
26.09.2021,03:41:51,54.8863101,35.0251032,213.95,60.72189,98249.15,3.42,-3.83,181.14,12955.24
26.09.2021,03:41:51,54.8862978,35.0251027,213.98,60.28673,98253.9,4.07,-2.04,180.99,12960
26.09.2021,03:41:51,54.8862855,35.025102,214.01,59.47857,98262.71,3.58,-3.3,180.76,12964.56
26.09.2021,03:41:51,54.8862731,35.0251012,214.05,59.56052,98261.82,3.18,-2.85,181.3,12969.52
26.09.2021,03:41:52,54.8862608,35.0251005,214.08,60.0974,98255.96,2.41,-0.78,181.97,12974.02
26.09.2021,03:41:52,54.8862488,35.0250998,214.12,60.58343,98250.65,2,-0.98,182.57,12978
26.09.2021,03:41:52,54.8862367,35.025099,214.11,59.34294,98264.18,1.73,-1.72,183.24,12982.56
26.09.2021,03:41:52,54.8862248,35.0250981,214.13,59.8007,98259.21,1.24,-2.25,183.61,12984.71
26.09.2021,03:41:52,54.886213,35.0250971,214.13,59.2073,98265.66,0.97,-4.35,184.02,12991.35
26.09.2021,03:41:53,54.8862014,35.0250963,214.16,59.13666,98266.45,0.85,-5.21,183.92,12993.55
26.09.2021,03:41:53,54.8861896,35.0250955,214.18,60.06632,98256.3,0.17,-6.33,183.78,12998.39
26.09.2021,03:41:53,54.8861778,35.0250946,214.18,60.05219,98256.45,0.63,-5.69,183.59,13003.26
26.09.2021,03:41:53,54.8861657,35.0250937,214.22,60.36584,98253.02,0.81,-6.04,183.1,13007.91
26.09.2021,03:41:53,54.8861535,35.025093,214.25,59.22143,98265.52,0.76,-6.09,182.4,13012.68
26.09.2021,03:41:54,54.8861411,35.0250924,214.29,60.0974,98255.96,0.5,-6.26,181.76,13017.33
26.09.2021,03:41:54,54.8861286,35.0250919,214.32,60.03806,98256.6,0.56,-4.64,180.87,13022.18
26.09.2021,03:41:54,54.8861161,35.0250914,214.35,59.48705,98262.63,0.52,-3.93,179.91,13026.59
26.09.2021,03:41:54,54.8861037,35.0250911,214.37,60.25847,98254.2,2.16,-3.24,179.63,13030.92
26.09.2021,03:41:54,54.8860913,35.025091,214.39,59.90808,98258.03,2.95,-3.98,179.52,13035.34
26.09.2021,03:41:55,54.886079,35.0250908,214.4,60.22456,98254.58,3.09,-4.66,179.94,13039.88
26.09.2021,03:41:55,54.8860667,35.0250906,214.43,60.85752,98247.69,2.42,-5.04,180.35,13044.73
26.09.2021,03:41:55,54.8860545,35.0250904,214.43,59.61703,98261.22,2.53,-4.99,180.43,13047.14
26.09.2021,03:41:55,54.8860424,35.0250901,214.45,60.21043,98254.72,2.62,-4.47,180.73,13051.92
26.09.2021,03:41:55,54.8860301,35.0250899,214.49,59.4051,98263.53,3.44,-4.2,180.98,13056.48
26.09.2021,03:41:56,54.8860178,35.0250898,214.55,60.62864,98250.17,4.39,-3.93,181.41,13061.03
26.09.2021,03:41:56,54.8860056,35.0250896,214.59,60.19913,98254.86,4.04,-3.93,181.95,13065.7
26.09.2021,03:41:56,54.8859933,35.0250891,214.59,60.88295,98247.39,3.94,-3.5,182.16,13070.56
26.09.2021,03:41:56,54.8859809,35.0250887,214.58,61.23334,98243.56,3.49,-3.48,182.3,13075.42
26.09.2021,03:41:56,54.8859685,35.0250881,214.57,61.62894,98239.25,2.06,-3.01,181.82,13080.74
26.09.2021,03:41:57,54.8859562,35.0250875,214.57,61.72502,98238.2,2.08,-2.75,181.28,13085.84
26.09.2021,03:41:57,54.8859438,35.0250869,214.56,61.80131,98237.39,2.06,-3.11,181.18,13090.72
26.09.2021,03:41:57,54.8859314,35.0250863,214.52,62.03302,98234.86,2.79,-3.11,181.51,13095.78
26.09.2021,03:41:57,54.8859191,35.0250858,214.5,61.71089,98238.38,2.34,-3.42,182.2,13100.69
26.09.2021,03:41:57,54.8859068,35.0250855,214.48,60.62581,98250.19,3.21,-2.71,182.61,13105.4
26.09.2021,03:41:58,54.8858945,35.0250852,214.41,61.8663,98236.67,3.09,-1.46,182.68,13107.72
26.09.2021,03:41:58,54.8858824,35.0250849,214.37,60.65972,98249.83,2.92,0.87,182.48,13112.57
26.09.2021,03:41:58,54.8858705,35.0250844,214.31,60.82644,98248.02,2.33,2.39,181.92,13117.46
26.09.2021,03:41:58,54.8858589,35.025084,214.23,61.62329,98239.31,1.91,3.27,181.24,13122.45
26.09.2021,03:41:58,54.8858476,35.0250837,214.17,61.5696,98239.91,1.01,4.27,180.51,13127.54
26.09.2021,03:41:59,54.8858367,35.0250835,214.1,61.53852,98240.25,0.58,4.45,179.6,13132.49
26.09.2021,03:41:59,54.8858262,35.0250836,214.04,61.64872,98239.03,0.53,4.89,178.42,13137.29
26.09.2021,03:41:59,54.8858161,35.025084,214,61.59786,98239.61,0.45,5.3,177.12,13142.08
26.09.2021,03:41:59,54.8858064,35.0250845,213.94,61.21074,98243.81,-0.51,5.38,175.69,13147.18
26.09.2021,03:41:59,54.885797,35.0250852,213.85,61.46788,98241.02,-1.68,5.67,174.06,13152.27
26.09.2021,03:42:00,54.8857882,35.025086,213.78,61.74762,98237.97,-2.2,5.41,172.39,13157.39
26.09.2021,03:42:00,54.8857797,35.0250872,213.71,61.57243,98239.89,-3.14,5.29,170.68,13162.47
26.09.2021,03:42:00,54.8857716,35.0250889,213.65,60.60886,98250.39,-3.27,5.03,168.73,13167.82
26.09.2021,03:42:00,54.8857639,35.0250909,213.59,61.19661,98243.97,-3.41,4.86,167.64,13173.17
26.09.2021,03:42:00,54.8857566,35.0250935,213.56,60.88578,98247.36,-4.22,4.85,165.13,13178.73
26.09.2021,03:42:01,54.8857498,35.0250966,213.51,60.4817,98251.77,-4.84,4.61,162.15,13184.2
26.09.2021,03:42:01,54.8857433,35.0251002,213.44,60.35172,98253.19,-5.52,4.36,158.42,13186.93
26.09.2021,03:42:01,54.8857374,35.0251043,213.42,60.78688,98248.45,-6.42,4.16,153.74,13192.5
26.09.2021,03:42:01,54.885732,35.0251089,213.37,61.12031,98244.8,-7.51,3.41,148.05,13198.06
26.09.2021,03:42:01,54.885727,35.0251142,213.33,60.78405,98248.47,-8.5,2.37,141.34,13203.69
26.09.2021,03:42:02,54.8857223,35.02512,213.25,60.13696,98255.55,-9.15,1.44,133.68,13209.27
26.09.2021,03:42:02,54.8857181,35.0251268,213.19,59.79505,98259.25,-9.28,0.5,125.79,13214.87
26.09.2021,03:42:02,54.8857144,35.0251345,213.15,60.34324,98253.28,-8.8,-0.75,118.33,13220.4
26.09.2021,03:42:02,54.8857114,35.025143,213.13,60.10305,98255.89,-8.42,-1.92,111.71,13225.92
26.09.2021,03:42:02,54.8857088,35.0251522,213.1,59.74701,98259.8,-7.99,-3.22,106.15,13231.38
26.09.2021,03:42:03,54.8857066,35.0251622,213.05,60.16805,98255.19,-7.31,-4.36,101.83,13236.91
26.09.2021,03:42:03,54.885705,35.025173,213.05,59.93351,98257.77,-6.11,-4.9,98.83,13242.5
26.09.2021,03:42:03,54.8857035,35.0251847,213.04,60.1963,98254.89,-5.51,-4.65,97.76,13245.28
26.09.2021,03:42:03,54.8857022,35.0251969,213,59.97872,98257.25,-4.33,-4.24,96.46,13250.9
26.09.2021,03:42:03,54.8857014,35.0252096,212.97,59.82331,98258.95,-3.73,-3.63,96.09,13256.49
26.09.2021,03:42:04,54.8857007,35.0252229,212.96,60.3602,98253.09,-3.45,-3.51,96.12,13261.91
26.09.2021,03:42:04,54.8857002,35.0252366,212.94,60.89143,98247.31,-2.97,-3.06,96.15,13267.37
26.09.2021,03:42:04,54.8856998,35.0252508,212.94,60.36302,98253.06,-2,-2.85,96.02,13272.94
26.09.2021,03:42:04,54.8856995,35.0252653,212.92,60.51278,98251.44,-1.12,-3.15,95.61,13278.32
26.09.2021,03:42:04,54.8856995,35.0252803,212.92,59.64529,98260.91,-0.5,-2.93,94.99,13283.72
26.09.2021,03:42:05,54.8856993,35.0252955,212.9,60.99598,98246.17,0.26,-2.76,94.63,13289.17
26.09.2021,03:42:05,54.8856992,35.0253109,212.89,59.86287,98258.52,1.21,-2.39,94.61,13294.62
26.09.2021,03:42:05,54.885699,35.0253266,212.89,60.26694,98254.13,1.02,-1.67,95.12,13299.86
26.09.2021,03:42:05,54.8856988,35.0253425,212.88,61.06945,98245.38,-0.7,-2.05,95.45,13305.11
26.09.2021,03:42:05,54.8856985,35.0253585,212.87,60.76427,98248.7,-0.15,-2.46,95.39,13310.74
26.09.2021,03:42:06,54.8856981,35.0253746,212.84,60.76992,98248.64,-0.27,-2.47,95.29,13313.57
26.09.2021,03:42:06,54.8856977,35.0253908,212.81,60.43366,98252.31,-1.11,-2.67,94.85,13319.06
26.09.2021,03:42:06,54.8856973,35.0254072,212.8,60.12566,98255.64,-1.79,-2.43,94.44,13324.48
26.09.2021,03:42:06,54.8856968,35.0254238,212.79,60.50148,98251.56,-2.3,-2.84,94.08,13329.86
26.09.2021,03:42:06,54.8856964,35.0254406,212.77,58.95864,98268.39,-2.28,-3.16,93.91,13335.27
26.09.2021,03:42:07,54.8856959,35.0254574,212.73,59.61703,98261.22,-1.38,-2.82,93.86,13340.71
26.09.2021,03:42:07,54.8856955,35.0254743,212.71,59.47575,98262.73,-0.81,-3.07,93.68,13346.17
26.09.2021,03:42:07,54.8856952,35.0254915,212.71,59.89395,98258.17,-1.15,-2.92,93.53,13351.45
26.09.2021,03:42:07,54.8856948,35.0255087,212.71,59.87135,98258.42,-0.71,-2.83,93.44,13356.97
26.09.2021,03:42:07,54.8856943,35.025526,212.71,59.69898,98260.3,0.07,-3.55,93.56,13362.24
26.09.2021,03:42:08,54.8856938,35.0255434,212.72,59.1847,98265.91,-0.55,-4.1,93.74,13367.43
26.09.2021,03:42:08,54.8856933,35.0255609,212.74,58.78627,98270.25,-1.3,-3.82,93.7,13372.9
26.09.2021,03:42:08,54.8856927,35.0255784,212.75,60.12566,98255.64,-1.27,-3.73,93.38,13378.62
26.09.2021,03:42:08,54.8856922,35.0255959,212.75,59.3175,98264.47,-1.23,-3.32,92.95,13384.53
26.09.2021,03:42:08,54.8856916,35.0256135,212.72,59.41358,98263.44,-1.5,-0.12,92.07,13390.18
26.09.2021,03:42:09,54.8856912,35.0256314,212.72,59.82048,98258.98,-2.22,2.03,91.5,13392.8
26.09.2021,03:42:09,54.8856909,35.0256493,212.75,59.14796,98266.31,-2.26,3.3,90.54,13397.62
26.09.2021,03:42:09,54.8856907,35.0256667,212.78,60.10871,98255.83,-2.4,3.76,89.79,13402.42
26.09.2021,03:42:09,54.8856906,35.0256836,212.81,60.75862,98248.77,-2.64,4.69,89.15,13407.47
26.09.2021,03:42:09,54.8856906,35.0256999,212.84,60.08045,98256.16,-2.93,6.06,88.56,13412.49
26.09.2021,03:42:10,54.8856907,35.0257156,212.88,60.82079,98248.08,-3.02,6.27,88.04,13417.4
26.09.2021,03:42:10,54.8856909,35.0257304,212.92,60.13979,98255.5,-3.64,6.26,87.24,13422.34
26.09.2021,03:42:10,54.8856914,35.0257444,212.98,59.92503,98257.86,-4.06,6.44,86.12,13427.27
26.09.2021,03:42:10,54.8856919,35.0257576,213.04,60.0974,98255.97,-3.97,7.15,84.53,13432.38
26.09.2021,03:42:10,54.8856925,35.02577,213.04,60.72754,98249.09,-4.42,7.86,82.22,13437.34
26.09.2021,03:42:11,54.8856935,35.0257816,213.08,60.39128,98252.77,-5.38,7.94,79.16,13442.52
26.09.2021,03:42:11,54.8856944,35.0257923,213.08,59.76679,98259.58,-5.73,7.78,75.27,13447.78
26.09.2021,03:42:11,54.8856956,35.0258022,213.1,60.12566,98255.66,-6.63,7.13,70.47,13453.1
