     MVS    FIELD   QMC ST       DATE        TIME             LAt             Lng     AltAmsl          AltRel        Baro        Roll       Pitch         Yaw         Bat
52180033 51810380 00019 80 26.09.2021 03:28:29,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180030 51810382 00022 80 26.09.2021 03:28:30,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180031 51810416 00022 80 26.09.2021 03:28:31,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180032 51810360 00020 80 26.09.2021 03:28:32,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180034 51810360 00021 80 26.09.2021 03:28:33,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180032 51810376 00020 80 26.09.2021 03:28:34,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180030 51810355 00022 80 26.09.2021 03:28:35,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180027 51810411 00019 80 26.09.2021 03:28:36,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180024 51810372 00020 80 26.09.2021 03:28:37,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180021 51810335 00021 80 26.09.2021 03:28:38,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180017 51810416 00020 80 26.09.2021 03:28:39,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180022 51810376 00020 80 26.09.2021 03:28:40,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180027 51810345 00020 80 26.09.2021 03:28:41,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180033 51810337 00021 80 26.09.2021 03:28:42,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180037 51810383 00020 80 26.09.2021 03:28:43,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180041 51810379 00021 80 26.09.2021 03:28:44,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180045 51810373 00021 80 26.09.2021 03:28:45,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180053 51810375 00019 80 26.09.2021 03:28:46,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180061 51810437 00020 80 26.09.2021 03:28:47,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180070 51810381 00022 80 26.09.2021 03:28:48,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180090 51810393 00018 80 26.09.2021 03:28:49,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180110 51810414 00022 80 26.09.2021 03:28:50,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180130 51810414 00019 80 26.09.2021 03:28:51,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180150 51810457 00021 80 26.09.2021 03:28:52,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180170 51810450 00020 80 26.09.2021 03:28:53,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180191 51810501 00021 80 26.09.2021 03:28:54,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180205 51810504 00017 80 26.09.2021 03:28:55,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180219 51810539 00020 80 26.09.2021 03:28:56,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180233 51810561 00020 80 26.09.2021 03:28:57,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180233 51810537 00021 80 26.09.2021 03:28:58,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180232 51810599 00022 80 26.09.2021 03:28:59,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180266 51810600 00021 80 26.09.2021 03:29:00,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180271 51810572 00021 80 26.09.2021 03:29:01,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180277 51810599 00019 80 26.09.2021 03:29:02,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180283 51810619 00020 80 26.09.2021 03:29:03,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180286 51810592 00019 80 26.09.2021 03:29:04,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180289 51810625 00019 80 26.09.2021 03:29:05,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180293 51810676 00020 80 26.09.2021 03:29:06,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180295 51810718 00020 80 26.09.2021 03:29:07,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180297 51810651 00024 80 26.09.2021 03:29:08,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180300 51810637 00020 80 26.09.2021 03:29:09,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180303 51810662 00021 80 26.09.2021 03:29:10,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180307 51810674 00020 80 26.09.2021 03:29:11,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180311 51810641 00021 80 26.09.2021 03:29:12,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180313 51810664 00019 80 26.09.2021 03:29:13,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180316 51810683 00020 80 26.09.2021 03:29:14,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180319 51810626 00022 80 26.09.2021 03:29:15,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180317 51810650 00018 80 26.09.2021 03:29:16,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180314 51810661 00018 80 26.09.2021 03:29:17,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180311 51810649 00021 80 26.09.2021 03:29:18,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180316 51810670 00022 80 26.09.2021 03:29:19,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180321 51810638 00019 80 26.09.2021 03:29:20,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180327 51810646 00020 80 26.09.2021 03:29:21,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180334 51810653 00020 80 26.09.2021 03:29:22,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180341 51810639 00020 80 26.09.2021 03:29:23,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180348 51810651 00022 80 26.09.2021 03:29:24,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180342 51810682 00020 80 26.09.2021 03:29:25,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180336 51810708 00020 80 26.09.2021 03:29:26,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180330 51810681 00021 80 26.09.2021 03:29:27,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180321 51810684 00020 80 26.09.2021 03:29:28,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180311 51810677 00021 80 26.09.2021 03:29:29,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180301 51810706 00019 80 26.09.2021 03:29:30,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180284 51810687 00021 80 26.09.2021 03:29:31,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180267 51810661 00019 80 26.09.2021 03:29:32,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180250 51810638 00021 80 26.09.2021 03:29:33,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180237 51810600 00020 80 26.09.2021 03:29:34,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180224 51810673 00020 80 26.09.2021 03:29:35,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180211 51810605 00021 80 26.09.2021 03:29:36,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180203 51810566 00019 80 26.09.2021 03:29:37,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180194 51810588 00021 80 26.09.2021 03:29:38,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180185 51810571 00021 80 26.09.2021 03:29:39,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180177 51810547 00020 80 26.09.2021 03:29:40,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180169 51810550 00021 80 26.09.2021 03:29:41,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180160 51810523 00020 80 26.09.2021 03:29:42,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180154 51810539 00020 80 26.09.2021 03:29:43,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180148 51810491 00020 80 26.09.2021 03:29:44,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180142 51810505 00022 80 26.09.2021 03:29:45,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180138 51810523 00020 80 26.09.2021 03:29:46,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180134 51810466 00020 80 26.09.2021 03:29:47,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180129 51810474 00021 80 26.09.2021 03:29:48,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180124 51810405 00020 80 26.09.2021 03:29:49,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180119 51810367 00018 80 26.09.2021 03:29:50,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180114 51810329 00019 80 26.09.2021 03:29:51,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180115 51810253 00019 80 26.09.2021 03:29:52,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180116 51810230 00019 80 26.09.2021 03:29:53,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180117 51810003 00020 80 26.09.2021 03:29:54,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180117 51809751 00019 80 26.09.2021 03:29:55,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180117 51809828 00020 80 26.09.2021 03:29:56,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180118 51809707 00021 80 26.09.2021 03:29:57,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180118 51810692 00020 80 26.09.2021 03:29:58,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180118 51811236 00018 80 26.09.2021 03:29:59,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180120 51810055 00019 80 26.09.2021 03:30:00,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180118 51810068 00019 80 26.09.2021 03:30:01,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180116 51810828 00021 80 26.09.2021 03:30:02,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180114 51810829 00020 80 26.09.2021 03:30:03,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180110 51810809 00023 80 26.09.2021 03:30:04,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180105 51810684 00021 80 26.09.2021 03:30:05,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180100 51809936 00020 80 26.09.2021 03:30:06,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180103 51810172 00022 80 26.09.2021 03:30:07,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180107 51810322 00021 80 26.09.2021 03:30:08,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180111 51810417 00022 80 26.09.2021 03:30:09,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180113 51810350 00018 80 26.09.2021 03:30:10,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180116 51810408 00017 80 26.09.2021 03:30:11,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180119 51810374 00019 80 26.09.2021 03:30:12,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180124 51810421 00022 80 26.09.2021 03:30:13,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180129 51810460 00021 80 26.09.2021 03:30:14,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180135 51810513 00021 80 26.09.2021 03:30:15,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180138 51810486 00021 80 26.09.2021 03:30:16,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180141 51810349 00021 80 26.09.2021 03:30:17,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180144 51810239 00021 80 26.09.2021 03:30:18,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180135 51810130 00021 80 26.09.2021 03:30:19,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180125 51810568 00021 80 26.09.2021 03:30:20,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180115 51810714 00020 80 26.09.2021 03:30:21,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180110 51810728 00020 80 26.09.2021 03:30:22,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180104 51810015 00019 80 26.09.2021 03:30:23,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180098 51810040 00019 80 26.09.2021 03:30:24,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180098 51810239 00019 80 26.09.2021 03:30:25,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180097 51810368 00020 80 26.09.2021 03:30:26,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180096 51810277 00022 80 26.09.2021 03:30:27,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180098 51810213 00021 80 26.09.2021 03:30:28,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180101 51810266 00019 80 26.09.2021 03:30:29,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180104 51810319 00022 80 26.09.2021 03:30:30,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180099 51810325 00022 80 26.09.2021 03:30:31,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180094 51810303 00019 80 26.09.2021 03:30:32,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180088 51810348 00020 80 26.09.2021 03:30:33,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180093 51810276 00020 80 26.09.2021 03:30:34,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180099 51810329 00022 80 26.09.2021 03:30:35,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180105 51810320 00020 80 26.09.2021 03:30:36,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180106 51810357 00021 80 26.09.2021 03:30:37,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180108 51810325 00020 80 26.09.2021 03:30:38,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180110 51810351 00019 80 26.09.2021 03:30:39,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180108 51810328 00020 80 26.09.2021 03:30:40,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180106 51810273 00019 80 26.09.2021 03:30:41,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180103 51810319 00022 80 26.09.2021 03:30:42,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180104 51810327 00022 80 26.09.2021 03:30:43,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180105 51810271 00020 80 26.09.2021 03:30:44,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180107 51810306 00019 80 26.09.2021 03:30:45,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180097 51810348 00021 80 26.09.2021 03:30:46,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180087 51810326 00020 80 26.09.2021 03:30:47,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180077 51810255 00020 80 26.09.2021 03:30:48,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180065 51810289 00020 80 26.09.2021 03:30:49,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180053 51810292 00020 80 26.09.2021 03:30:50,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180040 51810241 00020 80 26.09.2021 03:30:51,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180033 51810185 00022 80 26.09.2021 03:30:52,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180025 51810162 00023 80 26.09.2021 03:30:53,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180017 51810057 00019 80 26.09.2021 03:30:54,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180012 51810024 00021 80 26.09.2021 03:30:55,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180006 51809968 00021 80 26.09.2021 03:30:56,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180000 51809970 00020 80 26.09.2021 03:30:57,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180000 51809842 00021 80 26.09.2021 03:30:58,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52180001 51809792 00021 80 26.09.2021 03:30:59,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179963 51810224 00020 80 26.09.2021 03:31:00,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179957 51810077 00020 80 26.09.2021 03:31:01,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179950 51810102 00019 80 26.09.2021 03:31:02,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179943 51810100 00020 80 26.09.2021 03:31:03,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179933 51810142 00022 80 26.09.2021 03:31:04,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179923 51810144 00020 80 26.09.2021 03:31:05,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179912 51810117 00019 80 26.09.2021 03:31:06,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179906 51810089 00019 80 26.09.2021 03:31:07,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179900 51810104 00018 80 26.09.2021 03:31:08,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179894 51810136 00020 80 26.09.2021 03:31:09,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179888 51810078 00019 80 26.09.2021 03:31:10,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179882 51810058 00021 80 26.09.2021 03:31:11,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179875 51810070 00019 80 26.09.2021 03:31:12,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179870 51810049 00019 80 26.09.2021 03:31:13,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179865 51810050 00021 80 26.09.2021 03:31:14,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179860 51810016 00021 80 26.09.2021 03:31:15,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179854 51810034 00020 80 26.09.2021 03:31:16,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179848 51810034 00021 80 26.09.2021 03:31:17,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179842 51810092 00021 80 26.09.2021 03:31:18,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179844 51809969 00022 80 26.09.2021 03:31:19,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179847 51809983 00021 80 26.09.2021 03:31:20,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179850 51809600 00019 80 26.09.2021 03:31:21,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179850 51809575 00021 80 26.09.2021 03:31:22,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179850 51809606 00020 80 26.09.2021 03:31:23,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179850 51809885 00022 80 26.09.2021 03:31:24,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179856 51809902 00021 80 26.09.2021 03:31:25,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179863 51809984 00020 80 26.09.2021 03:31:26,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179870 51810019 00019 80 26.09.2021 03:31:27,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179871 51810045 00020 80 26.09.2021 03:31:28,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179873 51810035 00021 80 26.09.2021 03:31:29,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179875 51809912 00020 80 26.09.2021 03:31:30,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179872 51809637 00020 80 26.09.2021 03:31:31,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179869 51809387 00022 80 26.09.2021 03:31:32,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179866 51809312 00020 80 26.09.2021 03:31:33,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179867 51809133 00020 80 26.09.2021 03:31:34,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179868 51809348 00022 80 26.09.2021 03:31:35,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179870 51810941 00020 80 26.09.2021 03:31:36,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179870 51810356 00019 80 26.09.2021 03:31:37,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179870 51809814 00021 80 26.09.2021 03:31:38,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179870 51809851 00018 80 26.09.2021 03:31:39,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179864 51809874 00021 80 26.09.2021 03:31:40,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179858 51809909 00021 80 26.09.2021 03:31:41,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179852 51809945 00021 80 26.09.2021 03:31:42,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179856 51809938 00020 80 26.09.2021 03:31:43,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179860 51809958 00019 80 26.09.2021 03:31:44,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179864 51809937 00021 80 26.09.2021 03:31:45,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179870 51809925 00023 80 26.09.2021 03:31:46,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179877 51809938 00021 80 26.09.2021 03:31:47,00 --------------- --------------- ----------- --------------- ----------- ----------- ----------- ----------- -----------
52179884 51809953 00019 80 26.09.2021 03:31:48,00      54.8975138      35.0155992      155.57       0.2401862    98910.59        2.03        3.19      256.84     68.4134
52179884 51809953 00019 80 26.09.2021 03:31:48,00      54.8975137      35.0155994      155.57      0.01695432    98913.04        2.03        3.18      256.84    68.46854
52179884 51809953 00019 80 26.09.2021 03:31:48,00      54.8975136      35.0155996      155.56      0.06216583    98912.54        2.03        3.17      256.85     68.5233
52179884 51809953 00019 80 26.09.2021 03:31:48,00      54.8975135      35.0155999      155.57      0.02260576    98912.99        2.03        3.16      256.85    68.57834
52179885 51809968 00020 80 26.09.2021 03:31:49,00      54.8975134      35.0156001      155.61      0.32213276    98909.79        2.03        3.16      256.85    68.63275
52179885 51809968 00020 80 26.09.2021 03:31:49,00      54.8975133      35.0156004      155.65      0.07064299    98912.46        2.03        3.15      256.85    68.68809
52179885 51809968 00020 80 26.09.2021 03:31:49,00      54.8975132      35.0156006      155.65      0.12998319    98911.86        2.02        3.14      256.85    68.74273
52179885 51809968 00020 80 26.09.2021 03:31:49,00      54.8975131      35.0156007      155.66     -0.04521151    98913.73        2.02        3.14      256.85    68.79761
52179885 51809968 00020 80 26.09.2021 03:31:49,00      54.8975131      35.0156009      155.68     0.124331751    98911.87        2.01        3.13      256.85    68.93237
52179886 51809989 00020 80 26.09.2021 03:31:50,00      54.8975131      35.0156012      155.69     -0.10172591    98914.34        2.01        3.13      256.89      69.855
52179886 51809989 00020 80 26.09.2021 03:31:50,00      54.8975129      35.0156014      155.69     -0.53688671    98919.14        2.02        3.19      256.85     73.5383
52179886 51809989 00020 80 26.09.2021 03:31:50,00      54.8975129      35.0156016      155.71     -4.87719271    98966.73        2.16        3.91      256.99    80.85175
52179886 51809989 00020 80 26.09.2021 03:31:50,00      54.8975128      35.0156026      155.72     -1.62196371    98931.05        3.67        4.11      258.21    87.81432
52179886 51809989 00020 80 26.09.2021 03:31:50,00      54.8975138      35.0156029      155.84     0.293874871    98910.01        7.57       -5.47      245.66    92.94732
52179887 51809937 00034 80 26.09.2021 03:31:51,00      54.8975133      35.0156041      156.11     1.322437871    98898.72        6.38       -8.86      246.56    98.45256
52179887 51809937 00034 80 26.09.2021 03:31:51,00      54.8975138      35.0156051      156.51     1.415686871    98897.72        1.83      -11.25      248.43    103.8201
